c_code	l_code	kw	query	rank	ind	title	snippet	link	link_type	visible_link	domain	id	serp_id	ind
BH	ar	1	SDG	8	40	منظومة الإسراف مساهمة خليجية في القمة الأممية بالبرازيل | جمعية البحرين ...	Jun 17, 2012 - تغيير التسمية من MDG (الأهداف الألفية للتنمية) إلى SDG (أهداف التنموية المستدامة). (يمكنكم الاطلاع على النسخة الإنجليزية من البيان الختامي على ...	http://bahrainws.org/%D9%85%D9%86%D8%B8%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D9%81-%D9%85%D8%B3%D8%A7%D9%87%D9%85%D8%A9-%D8%AE%D9%84%D9%8A%D8%AC%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D9%85%D8%A9/	results	bahrainws.org/منظومة-الإسراف-مساهمة-خليجية-في-القمة/	bahrainws.org	38222	5101	40
BH	ar	1	SDG	9	40	جواهري : جيبك تواصل تقديم دعمها للخطة الأممية للتنمية المستدامة | وكالة ...	Aug 14, 2016 - ... جواهري رئيس الشركة على أهمية صدور قرار الأمم المتحدة بتبني أهداف التنمية المستدامة (Sustainable Development Goals - SDG) والتي تبلغ 17 هدفا ...	http://www.bna.bh/portal/news/739816	results	www.bna.bh/portal/news/739816	www.bna.bh	38223	5101	40
BH	ar	1	SDG	10	40	جواهري: لابد من تحديد الأولويات والتقدم في تحقيق أهداف التنمية المستدامة ...	Aug 15, 2016 - ... الصدد، أكّد رئيس الشركة عبدالرحمن جواهري على أهمية صدور قرار الأمم المتحدة بتبني أهداف التنمية المستدامة (Sustainable Development Goals - SDG) ...	http://www.alwasatnews.com/news/1148850.html	results	www.alwasatnews.com/news/1148850.html	www.alwasatnews.com	38224	5101	40
BH	ar	2	أهداف التنمية المستدامة	1	40	سياسة مستقبلية لتنفيذ أهداف التنمية المستدامة حتى عام 2030 - صحيفة ...	أكدت وزيرة التنمية الاجتماعية د.فائقة الصالح أن البحرين تؤكد حضورها الفاعل والحقيقي في المحافل الدولية، وتُثَبّت أقدامها على خارطة التنمية العالمية، فاليوم.	http://www.alayam.com/alayam/local/531594/News.html	results	www.alayam.com/alayam/local/531594/News.html	www.alayam.com	38225	5102	40
BH	ar	2	أهداف التنمية المستدامة	2	40	ترجمنا أهداف التنمية المستدامة على أرض الواقع من خلال برامج الشباب - الأيام	Aug 13, 2016 - وقال وزير شؤون الشباب والرياضة إننا ومنذ إعلان أهداف التنمية المستدامة السابعة عشرة، ونحن نعمل على تحليل مقاصدها وإشراك الشباب في تحقيقها، وأبرز ...	http://www.alayam.com/alayam/local/596357/News.html	results	www.alayam.com/alayam/local/596357/News.html	www.alayam.com	38226	5102	40
BH	ar	2	أهداف التنمية المستدامة	3	40	لتحقيق أهداف التنمية المستدامة..التربية تنظم لقاءات توعوية حول أجندة ...	تأكيداً لأهمية الدور المحوري الذي يؤديه التعليم في تحقيق التنمية المستدامة، ووجوب تهيئة جميع قطاعات الوزارة للعمل بصورة جماعية لتحقيق الهدف الرابع من أهداف الت.	http://www.alayam.com/online/local/559041/News.html	results	www.alayam.com/online/local/559041/News.html	www.alayam.com	38227	5102	40
BH	ar	2	أهداف التنمية المستدامة	4	40	None	وقد اتخذت الدول الأعضاء في الأمم المتحدة قرار إطلاق عملية لوضع مجموعة من أهداف التنمية المستدامة في مؤتمر الأمم المتحدة للتنمية المستدامة (ريو +20)، الذي عقد في ريو دي ...	http://www.bh.undp.org/content/dam/bahrain/docs/FAQs_Sustainable_Development_Summit-Arabic.docx?download	results	www.bh.undp.org/.../FAQs_Sustainable_Development_Summit-Ar...	www.bh.undp.org	38228	5102	40
BH	ar	2	أهداف التنمية المستدامة	5	40	«التنمية»: إشراك المجتمع المدني في نقاش أهداف «التنمية المستدامة ...	قالت وزيرة التنمية الاجتماعية فائقة الصالح إن من المزمع أن يتم إشراك ممثلي مؤسسات المجتمع المدني في نقاش أهداف التنمية المستدامة الجديدة وتعريفهم بها وأخذ آرائهم ...	http://www.alwasatnews.com/news/1027591.html	results	www.alwasatnews.com/news/1027591.html	www.alwasatnews.com	38229	5102	40
BH	ar	2	أهداف التنمية المستدامة	6	40	7 خطوات لتحقيق أهداف التنمية المستدامة | بيئة - صحيفة الوسط ...	May 6, 2016 - وفي (1 يناير / كانون الثاني 2016) دخلت «أهداف التنمية المستدامة» هذه حيز التنفيذ، لتحل مكان «الأهداف الإنمائية للألفية» الثمانية التي انتهت مدتها ...	http://www.alwasatnews.com/news/1110973.html	results	www.alwasatnews.com/news/1110973.html	www.alwasatnews.com	38230	5102	40
BH	ar	2	أهداف التنمية المستدامة	7	40	تحقيق أهداف التنمية المستدامة في مناخ عربي متغير | بيئة - صحيفة ...	Jul 18, 2016 - ... الاحتفالات بالذكرى الـ150 لتأسيسها. وسوف يستكشف المؤتمر تحديات وإمكانات تحقيق أهداف التنمية المستدامة لسنة 2030 في عالم عربي مضطرب.	http://www.alwasatnews.com/news/1138543.html	results	www.alwasatnews.com/news/1138543.html	www.alwasatnews.com	38231	5102	40
BH	ar	2	أهداف التنمية المستدامة	8	40	الأمم المتحدة تدعم أهداف التنمية المستدامة في إيران	Aug 8, 2016 - وخلال حفل افتتاح المؤتمر الوطني والدولي الخامس للتدريب والتوظيف الاثنين في طهران، أضاف المسؤول الأممي أن أولويات الدعم ستكون في 4 مجالات هي ...	http://www.al-vefagh.com/News/152139.html	results	www.al-vefagh.com/News/152139.html	www.al-vefagh.com	38232	5102	40
BH	ar	2	أهداف التنمية المستدامة	9	40	البحرين تسير على الطريق الصحيح لتحقيق أهداف التنمية المستدامة	ممثل برنامج الأمم المتحدة الإنمائي: البحرين تسير على الطريق الصحيح لتحقيق أهداف التنمية المستدامة. أكد المنسق المقيم لأنشطة الأمم المتحدة والممثل المقيم لبرنامج الأمم ...	http://www.akhbar-alkhaleej.com/13625/article_touch/32413.html	results	www.akhbar-alkhaleej.com/13625/article_touch/32413.html	www.akhbar-alkhaleej.com	38233	5102	40
BH	ar	2	أهداف التنمية المستدامة	10	40	ناقش أهداف التنمية المستدامة 2030 برنامج المواطنة يشارك في المنتدى ...	Jun 12, 2016 - بدأ المنتدى، بأوراق عمل وعروض مميزة كانت مدخلا لتساؤلات الحضور حول مدى التقدم في تحقيق أهداف التنمية المستدامة كالقضاء على الفقر، القضاء التام ...	http://bahrainws.org/%D9%86%D8%A7%D9%82%D8%B4-%D8%A3%D9%87%D8%AF%D8%A7%D9%81-%D8%A7%D9%84%D8%AA%D9%86%D9%85%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85%D8%A9-2030-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC/	results	bahrainws.org/ناقش-أهداف-التنمية-المستدامة-2030-برنامج/	bahrainws.org	38234	5102	40
DJ	ar	1	SDG	1	106	اسعار العملات اليوم في جيبوتي بالفرنك الجيبوتي (DJF) | العملة	جنيه سوداني (SDG), 29.0991. سعر الدينار الجزائري بالفرنك الجيبوتي, دينار جزائري (DZD), 1.6178. سعر الدينار البحريني بالفرنك الجيبوتي, دينار بحريني ...	http://www.elomla.com/djibouti/	results	www.elomla.com/djibouti/	www.elomla.com	38919	5177	106
DJ	ar	1	SDG	2	106	مشاركة الهيئة في الاجتماع السادس عشر لاتفاقية البحار ... - PERSGA	Sep 29, 2014 - وقد هدف الاجتماع الى مناقشة دور RSCAPs في عملية تطوير أهداف التنمية المستدامة ( SDG) بخصوص المحيطات وذلك ضمن جدول أعمال التنمية بعد عام 2015؛ ...	http://www.persga.org/calender_ar.php?id=133	results	www.persga.org › الرئيسيه › الاحداث	www.persga.org	38920	5177	106
DJ	ar	1	SDG	3	106	اسعار الدولار اليوم في جيبوتي | اسعار الدولاراسعار الدولار	1 فرنك جيبوتي= 0.0205 ريال قطري. ريال سعودي (SAR). 47.3615. 1 ريال سعودي= 47.3615 فرنك جيبوتي. 1 فرنك جيبوتي= 0.0211 ريال سعودي. جنيه سوداني (SDG).	http://www.dollar-prices.com/dollar-price/djibouti	results	www.dollar-prices.com/dollar-price/djibouti	www.dollar-prices.com	38921	5177	106
DJ	ar	1	SDG	4	106	Home - Djibouti Data Portal	English · العربية · français · الاشتراك تسجيل الدخول · الرئيسية كتالوج البيانات الصور بيانات التعداد SDG. Ali Sabieh Arta Dikhil Djibouti Obock Tadjourah.	http://djibouti.opendataforafrica.org/?lang=ar	results	djibouti.opendataforafrica.org/?lang=ar	djibouti.opendataforafrica.org	38922	5177	106
DJ	ar	1	SDG	5	106	EU joint programming: facts and prospects - European External Action ...	Jun 21, 2016 - We re-affirm our commitment, particularly, to the fulfilment of the United Nations' Sustainable Development Goal (SDG) Sixteen, to among ...	https://eeas.europa.eu/delegations/djibouti/4008/eu-joint-programming-facts-and-prospects_ar	results	https://eeas.europa.eu/.../eu-joint-programming-facts-and-prospects...	eeas.europa.eu	38923	5177	106
DJ	ar	1	SDG	6	106	Joint statement on international women's day - Q&A MEMO ...	Jul 4, 2016 - We re-affirm our commitment, particularly, to the fulfilment of the United Nations' Sustainable Development Goal (SDG) Sixteen, to among ...	https://eeas.europa.eu/delegations/djibouti/4400/joint-statement-on-international-womens-day---qa-memo_ar	results	https://eeas.europa.eu/.../joint-statement-on-international-womens-d...	eeas.europa.eu	38924	5177	106
DJ	ar	1	SDG	7	106	International Day in Support of Victims of Torture - European External ...	Jun 26, 2016 - We re-affirm our commitment, particularly, to the fulfilment of the United Nations' Sustainable Development Goal (SDG) Sixteen, to among ...	https://eeas.europa.eu/delegations/djibouti/7611/international-day-in-support-of-victims-of-torture_ar	results	https://eeas.europa.eu/.../international-day-in-support-of-victims-of...	eeas.europa.eu	38925	5177	106
DJ	ar	1	SDG	8	106	أسعار الذهب اليوم في جيبوتي بالفرنك الجيبوتي | اسعار الذهب	أسعار الذهب اليوم: هذه الصفحة تعرض آخر اسعار الذهب اليوم في جيبوتي بالفرنك الجيبوتي (DJF) للأوقية و كذلك للجرام من مختلف العيارات من جيبوتي. الاسعار في هذه  ...	http://www.goldpriceweb.com/gold-prices/djibouti/	results	www.goldpriceweb.com/gold-prices/djibouti/	www.goldpriceweb.com	38926	5177	106
DJ	ar	1	SDG	9	106	Arbeit, Festarbeit in Kairo . Jobs, Stellenangebote, Jobsuche und ...	Teaching - Egypt - Quality Education SDG. Dear applicant, were SO HAPPY that youre interested in our opportunity. Steps to Apply in our opportunities; 1 - Apply  ...	http://dj.1arbeit.com/jobs/location:Kairo/filter:permanent/sort:actuality/page:37	results	dj.1arbeit.com/jobs/location:Kairo/filter:permanent/sort:actuality/page:37	dj.1arbeit.com	38927	5177	106
DJ	ar	2	أهداف التنمية المستدامة	1	106	00:00 حالة الاتحاد 2016: تعزيز الاستثمارات الأوروبية للوظائف والنمو	Sep 24, 2016 - ومن خلال تحرير الاستثمارات في البلدان الشريكة، ستساهم الخطة في تنفيذ أجندة 2030 حول أهداف التنمية المستدامة وأجندة أديس أبابا حول تمويل التنمية.	https://eeas.europa.eu/delegations/djibouti/10292/--2016-----_ar	results	https://eeas.europa.eu/delegations/djibouti/10292/--2016-----_ar	eeas.europa.eu	38928	5178	106
DJ	ar	2	أهداف التنمية المستدامة	2	106	بيان صادر عن الممثلة العليا للاتحاد الأوروبي فيديريكا موغريني ...	Sep 15, 2016 - وهذا عنصر أساسي لتحقيق أهداف التنمية المستدامة التي وافقنا عليها قبل عام في أوروبا وحول العالم. وسنستمر في المساهمة في العمل العالمي لمعالجة ...	https://eeas.europa.eu/delegations/djibouti/10063/------------_ar	results	https://eeas.europa.eu/delegations/djibouti/.../------------_ar	eeas.europa.eu	38929	5178	106
DJ	ar	2	أهداف التنمية المستدامة	3	106	Journal Al Qarn	Sep 22, 2016 - واعتمدت أهداف التنمية المستدامة الـ17 بالإجماع من قبل الدول الأعضاء في الأمم المتحدة في قمة تاريخية حضرها زعماء العالم في نيويورك في سبتمبر 2015.	http://www.alqarn.dj/act_suite.php?ID=4429	results	www.alqarn.dj/act_suite.php?ID=4429	www.alqarn.dj	38930	5178	106
DJ	ar	2	أهداف التنمية المستدامة	4	106	رئيس الجمهورية في كلمته في الدورة الـ70 للجمعية العامة ... - Journal Al Qarn	... التعاون الدولي ستكون حاسمة لتنفيذ أهداف التنمية المستدامة، وكشف النقاب عن أهمية المساعدة العامة للتنمية لصالح البلدان الأقل نموا، وأنه لا بد من الوفاء بالالتزامات التي ...	http://www.alqarn.dj/act_suite.php?ID=2967	results	www.alqarn.dj/act_suite.php?ID=2967	www.alqarn.dj	38931	5178	106
DJ	ar	2	أهداف التنمية المستدامة	5	106	مشاركة الهيئة في اجتماع منظمة الإيسسكو بمدينة الرباط ... - PERSGA	Oct 8, 2015 - ... للتنمية المستدامة وتعزيز الإطار المؤسسي الدولي القائم في هذا المجال ومراعاة ما يشهده المجتمع الدولي من توسع في أهداف التنمية المستدامة لتشمل الأبعاد ...	http://www.persga.org/calender_ar.php?id=172	results	www.persga.org › الرئيسيه › الاحداث	www.persga.org	38932	5178	106
DJ	ar	2	أهداف التنمية المستدامة	6	106	دول الإقليم تتشارك في إعداد استراتيجية إقليمية للتوعية ... - PERSGA	Jan 15, 2012 - ... على المستوى الوطني والإقليمي، من أجل تزويد الجيل الحالي والأجيال القادمة بالوعي والمعرفة مما يعزز أهداف التنمية المستدامة والمحافظة على البيئة.	http://www.persga.org/calender_ar.php?id=41	results	www.persga.org › الرئيسيه › الاحداث	www.persga.org	38933	5178	106
DJ	ar	2	أهداف التنمية المستدامة	7	106	تقرير يقدّر قيمة ثروة المحيطات بـ 24 تريليون دولار | طقس جيبوتي ...	Apr 27, 2015 - كما سلّط الضوء على أهمية ضمان انتعاش المحيطات ضمن أهداف التنمية المستدامة التابعة للأمم المتحدة كأحد ثلاثة حلول أساسية يجب على الحكومات اتباعها ...	http://jb.arabiaweather.com/content/%D8%AA%D9%82%D8%B1%D9%8A%D8%B1-%D9%8A%D9%82%D8%AF%D9%91%D8%B1-%D9%82%D9%8A%D9%85%D8%A9-%D8%AB%D8%B1%D9%88%D8%A9-%D8%A7%D9%84%D9%85%D8%AD%D9%8A%D8%B7%D8%A7%D8%AA-%D8%A8%D9%80-24-%D8%AA%D8%B1%D9%8A%D9%84%D9%8A%D9%88%D9%86-%D8%AF%D9%88%D9%84%D8%A7%D8%B1	results	jb.arabiaweather.com/.../تقرير-يقدّر-قيمة-ثروة-المحيطات-بـ-24-...	jb.arabiaweather.com	38934	5178	106
DJ	ar	2	أهداف التنمية المستدامة	8	106	نتائج البحث | الطقس في جيبوتي | حالة الطقس في جيبوتي - طقس العرب	كما سلّط الضوء على أهمية ضمان انتعاش المحيطات ضمن أهداف التنمية المستدامة التابعة للأمم المتحدة كأحد ثلاثة حلول أساسية يجب على الحكومات اتباعها للحفاظ على ثروات ...	http://jb.arabiaweather.com/q/!S!WCRTESTINPUT000000%3C%3E%3C%3E%3C%3E!E!?page=791	results	jb.arabiaweather.com/.../!S!WCRTESTINPUT000000%3C%3E%3C...	jb.arabiaweather.com	38935	5178	106
DZ	ar	1	SDG	1	113	أسعار صرف العملات UZS إلى SDG, أوزبكستان سوم و الجنيه السوداني, تحول	UZS/SDG, تحول أوزبكستان سوم (UZS) و الجنيه السوداني (SDG). سعر الصرف هو ما يصل إلى التاريخ 22.07.2016 01:43.	http://dz.statex.info/uzs-sdg	results	dz.statex.info/uzs-sdg	dz.statex.info	39038	5189	113
